"","YearStart","LocationAbbr","LocationDesc","Question","DataValueUnit","DataValue","Question_short"
"1124",2020,"GA","Georgia","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",183.7,"cardioDeath"
"1125",2020,"DC","District of Columbia","Lack of health insurance among adults aged 18-64 years","%",5.6,"noInsure"
"1126",2020,"CT","Connecticut","Depression among adults","%",18.4,"depression"
"1127",2020,"CT","Connecticut","Routine checkup within the past year among adults","%",76.5,"doctor"
"1128",2020,"DC","District of Columbia","No teeth lost among adults aged 18-64 years","%",74.4,"allTeeth"
"1129",2020,"DC","District of Columbia","Depression among adults","%",19.9,"depression"
"1130",2020,"CO","Colorado","Frequent mental distress among adults","%",13.1,"mentalDistress"
"1131",2020,"DC","District of Columbia","Short sleep duration among adults","%",30.7,"shortSleep"
"1132",2020,"GA","Georgia","No leisure-time physical activity among adults","%",24.5,"noActivity"
"1133",2020,"CO","Colorado","No teeth lost among adults aged 18-64 years","%",71.5,"allTeeth"
"1134",2020,"DC","District of Columbia","Frequent mental distress among adults","%",14.4,"mentalDistress"
"1135",2020,"DC","District of Columbia","Routine checkup within the past year among adults","%",72.7,"doctor"
"1136",2020,"AL","Alabama","Six or more teeth lost among adults aged 65 years and older","%",42.6,"lostTeeth"
"1137",2020,"AL","Alabama","No teeth lost among adults aged 18-64 years","%",59.7,"allTeeth"
"1138",2020,"CO","Colorado","Current cigarette smoking among adults","%",12.6,"smoking"
"1139",2020,"AZ","Arizona","Frequent mental distress among adults","%",14,"mentalDistress"
"1140",2020,"AK","Alaska","Per capita alcohol consumption among people aged 14 years and older","gallons",2.83,"alcohol"
"1141",2020,"CO","Colorado","Binge drinking prevalence among adults","%",18.4,"BingeDrink"
"1142",2020,"AL","Alabama","Depression among adults","%",24,"depression"
"1143",2020,"AZ","Arizona","Six or more teeth lost among adults aged 65 years and older","%",27.5,"lostTeeth"
"1144",2020,"DE","Delaware","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"1145",2020,"FL","Florida","Short sleep duration among adults","%",34,"shortSleep"
"1146",2020,"FL","Florida","Current cigarette smoking among adults","%",15.5,"smoking"
"1147",2020,"CT","Connecticut","Lack of health insurance among adults aged 18-64 years","%",11.6,"noInsure"
"1148",2020,"AR","Arkansas","Six or more teeth lost among adults aged 65 years and older","%",43.5,"lostTeeth"
"1149",2020,"AZ","Arizona","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",144.8,"cardioDeath"
"1150",2020,"AK","Alaska","No leisure-time physical activity among adults","%",21.1,"noActivity"
"1151",2020,"AK","Alaska","Six or more teeth lost among adults aged 65 years and older","%",27.5,"lostTeeth"
"1152",2020,"AZ","Arizona","No leisure-time physical activity among adults","%",21.6,"noActivity"
"1153",2020,"CO","Colorado","Visited dentist or dental clinic in the past year among adults","%",67,"dentist"
"1154",2020,"CA","California","Frequent mental distress among adults","%",12.7,"mentalDistress"
"1155",2020,"AK","Alaska","Average mentally unhealthy days among adults","Number",2.8,"badDays"
"1156",2020,"AR","Arkansas","Depression among adults","%",24,"depression"
"1157",2020,"GU","Guam","Depression among adults","%",9.5,"depression"
"1158",2020,"AR","Arkansas","No teeth lost among adults aged 18-64 years","%",58.3,"allTeeth"
"1159",2020,"CO","Colorado","Obesity among adults","%",24.2,"obesity"
"1160",2020,"FL","Florida","Per capita alcohol consumption among people aged 14 years and older","gallons",2.74,"alcohol"
"1161",2020,"DC","District of Columbia","All teeth lost among adults aged 65 years and older","%",11.1,"noTeeth"
"1162",2020,"DE","Delaware","Routine checkup within the past year among adults","%",75.2,"doctor"
"1163",2020,"DC","District of Columbia","Per capita alcohol consumption among people aged 14 years and older","gallons",3.79,"alcohol"
"1164",2020,"DE","Delaware","Frequent mental distress among adults","%",13,"mentalDistress"
"1165",2020,"GA","Georgia","Routine checkup within the past year among adults","%",74.6,"doctor"
"1166",2020,"CO","Colorado","Routine checkup within the past year among adults","%",67.1,"doctor"
"1167",2020,"GA","Georgia","Lack of health insurance among adults aged 18-64 years","%",22.4,"noInsure"
"1168",2020,"CO","Colorado","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",128.1,"cardioDeath"
"1169",2020,"DC","District of Columbia","Binge drinking prevalence among adults","%",20.7,"BingeDrink"
"1170",2020,"DE","Delaware","Six or more teeth lost among adults aged 65 years and older","%",31.1,"lostTeeth"
"1171",2020,"DC","District of Columbia","Obesity among adults","%",25.3,"obesity"
"1172",2020,"CO","Colorado","Six or more teeth lost among adults aged 65 years and older","%",25.4,"lostTeeth"
"1173",2020,"CA","California","Current cigarette smoking among adults","%",9,"smoking"
"1174",2020,"CT","Connecticut","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",138.4,"cardioDeath"
"1175",2020,"FL","Florida","Obesity among adults","%",28.3,"obesity"
"1176",2020,"FL","Florida","Routine checkup within the past year among adults","%",74.1,"doctor"
"1177",2020,"DE","Delaware","Per capita alcohol consumption among people aged 14 years and older","gallons",4.01,"alcohol"
"1178",2020,"AK","Alaska","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",139.8,"cardioDeath"
"1179",2020,"CA","California","Six or more teeth lost among adults aged 65 years and older","%",24.6,"lostTeeth"
"1180",2020,"AR","Arkansas","Routine checkup within the past year among adults","%",74.4,"doctor"
"1181",2020,"GA","Georgia","Average mentally unhealthy days among adults","Number",2.7,"badDays"
"1182",2020,"AK","Alaska","Lack of health insurance among adults aged 18-64 years","%",12.8,"noInsure"
"1183",2020,"GA","Georgia","All teeth lost among adults aged 65 years and older","%",18.2,"noTeeth"
"1184",2020,"GU","Guam","Average mentally unhealthy days among adults","Number",NA,"badDays"
"1185",2020,"CO","Colorado","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",13.8,"smokeBan"
"1186",2020,"AL","Alabama","No leisure-time physical activity among adults","%",27.8,"noActivity"
"1187",2020,"CO","Colorado","No leisure-time physical activity among adults","%",16.5,"noActivity"
"1188",2020,"CT","Connecticut","Current cigarette smoking among adults","%",12.6,"smoking"
"1189",2020,"AK","Alaska","No teeth lost among adults aged 18-64 years","%",67.3,"allTeeth"
"1190",2020,"AZ","Arizona","No teeth lost among adults aged 18-64 years","%",67.1,"allTeeth"
"1191",2020,"DE","Delaware","All teeth lost among adults aged 65 years and older","%",13.7,"noTeeth"
"1192",2020,"AK","Alaska","Obesity among adults","%",31.8,"obesity"
"1193",2020,"DE","Delaware","Binge drinking prevalence among adults","%",16,"BingeDrink"
"1194",2020,"AL","Alabama","Average mentally unhealthy days among adults","Number",2.3,"badDays"
"1195",2020,"FL","Florida","Lack of health insurance among adults aged 18-64 years","%",23.2,"noInsure"
"1196",2020,"DE","Delaware","No leisure-time physical activity among adults","%",23.6,"noActivity"
"1197",2020,"CO","Colorado","Average mentally unhealthy days among adults","Number",3.5,"badDays"
"1198",2020,"AZ","Arizona","Obesity among adults","%",31.5,"obesity"
"1199",2020,"GA","Georgia","Short sleep duration among adults","%",36.2,"shortSleep"
"1200",2020,"DE","Delaware","No teeth lost among adults aged 18-64 years","%",67.1,"allTeeth"
"1201",2020,"FL","Florida","Frequent mental distress among adults","%",12.8,"mentalDistress"
"1202",2020,"CT","Connecticut","Short sleep duration among adults","%",32.9,"shortSleep"
"1203",2020,"FL","Florida","No leisure-time physical activity among adults","%",25.8,"noActivity"
"1204",2020,"AK","Alaska","Depression among adults","%",15.6,"depression"
"1205",2020,"AZ","Arizona","Short sleep duration among adults","%",33.5,"shortSleep"
"1206",2020,"DC","District of Columbia","Average mentally unhealthy days among adults","Number",2.6,"badDays"
"1207",2020,"GA","Georgia","Obesity among adults","%",34.3,"obesity"
"1208",2020,"AK","Alaska","All teeth lost among adults aged 65 years and older","%",13.1,"noTeeth"
"1209",2020,"FL","Florida","No teeth lost among adults aged 18-64 years","%",61.7,"allTeeth"
"1210",2020,"GA","Georgia","Binge drinking prevalence among adults","%",14.5,"BingeDrink"
"1211",2020,"CT","Connecticut","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"1212",2020,"AK","Alaska","Routine checkup within the past year among adults","%",64.3,"doctor"
"1213",2020,"CT","Connecticut","Frequent mental distress among adults","%",13.4,"mentalDistress"
"1214",2020,"AZ","Arizona","Lack of health insurance among adults aged 18-64 years","%",18.7,"noInsure"
"1215",2020,"AL","Alabama","Short sleep duration among adults","%",39.1,"shortSleep"
"1216",2020,"AR","Arkansas","Frequent mental distress among adults","%",18.6,"mentalDistress"
"1217",2020,"CA","California","Obesity among adults","%",30.2,"obesity"
"1218",2020,"CA","California","Lack of health insurance among adults aged 18-64 years","%",13,"noInsure"
"1219",2020,"FL","Florida","Six or more teeth lost among adults aged 65 years and older","%",34.7,"lostTeeth"
"1220",2020,"CO","Colorado","All teeth lost among adults aged 65 years and older","%",10.2,"noTeeth"
"1221",2020,"CT","Connecticut","No teeth lost among adults aged 18-64 years","%",69.8,"allTeeth"
"1222",2020,"AR","Arkansas","Visited dentist or dental clinic in the past year among adults","%",57.1,"dentist"
"1223",2020,"ID","Idaho","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",151.9,"cardioDeath"
"1224",2020,"IL","Illinois","Depression among adults","%",14.9,"depression"
"1225",2020,"IL","Illinois","Six or more teeth lost among adults aged 65 years and older","%",31.9,"lostTeeth"
"1226",2020,"MD","Maryland","Depression among adults","%",16.1,"depression"
"1227",2020,"KS","Kansas","Obesity among adults","%",35.8,"obesity"
"1228",2020,"IA","Iowa","Routine checkup within the past year among adults","%",74.4,"doctor"
"1229",2020,"IN","Indiana","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",30.8,"smokeBan"
"1230",2020,"GU","Guam","Frequent mental distress among adults","%",11.3,"mentalDistress"
"1231",2020,"IA","Iowa","Obesity among adults","%",37.2,"obesity"
"1232",2020,"IN","Indiana","Obesity among adults","%",37.2,"obesity"
"1233",2020,"ME","Maine","Binge drinking prevalence among adults","%",16.5,"BingeDrink"
"1234",2020,"ID","Idaho","Short sleep duration among adults","%",29.9,"shortSleep"
"1235",2020,"IL","Illinois","Current cigarette smoking among adults","%",12.8,"smoking"
"1236",2020,"LA","Louisiana","Lack of health insurance among adults aged 18-64 years","%",13.8,"noInsure"
"1237",2020,"ID","Idaho","Current cigarette smoking among adults","%",14.2,"smoking"
"1238",2020,"KS","Kansas","Routine checkup within the past year among adults","%",72.8,"doctor"
"1239",2020,"IL","Illinois","Visited dentist or dental clinic in the past year among adults","%",68.4,"dentist"
"1240",2020,"MD","Maryland","Lack of health insurance among adults aged 18-64 years","%",11.6,"noInsure"
"1241",2020,"LA","Louisiana","Current cigarette smoking among adults","%",18.9,"smoking"
"1242",2020,"ME","Maine","All teeth lost among adults aged 65 years and older","%",17.4,"noTeeth"
"1243",2020,"ID","Idaho","No leisure-time physical activity among adults","%",19.7,"noActivity"
"1244",2020,"HI","Hawaii","Short sleep duration among adults","%",39.4,"shortSleep"
"1245",2020,"HI","Hawaii","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",125,"cardioDeath"
"1246",2020,"MA","Massachusetts","Per capita alcohol consumption among people aged 14 years and older","gallons",2.62,"alcohol"
"1247",2020,"KS","Kansas","Per capita alcohol consumption among people aged 14 years and older","gallons",2.12,"alcohol"
"1248",2020,"KY","Kentucky","All teeth lost among adults aged 65 years and older","%",23.4,"noTeeth"
