"","Time","DayOfWeek","Month","DayOfMonth","Year","Hour","Minute"
"3104",2023-11-28 18:04:29,"Tue","Nov",28,2023,18,4
"3105",2023-11-28 15:21:41,"Tue","Nov",28,2023,15,21
"3106",2023-11-28 14:29:32,"Tue","Nov",28,2023,14,29
"3107",2023-11-28 14:00:57,"Tue","Nov",28,2023,14,0
"3108",2023-11-28 13:50:24,"Tue","Nov",28,2023,13,50
"3109",2023-11-28 13:46:11,"Tue","Nov",28,2023,13,46
"3110",2023-11-28 13:18:17,"Tue","Nov",28,2023,13,18
"3111",2023-11-28 11:13:57,"Tue","Nov",28,2023,11,13
"3112",2023-11-28 07:26:40,"Tue","Nov",28,2023,7,26
"3113",2023-11-28 04:15:35,"Tue","Nov",28,2023,4,15
"3114",2023-11-28 04:11:23,"Tue","Nov",28,2023,4,11
"3115",2023-11-28 04:00:24,"Tue","Nov",28,2023,4,0
"3116",2023-11-28 00:51:52,"Tue","Nov",28,2023,0,51
"3117",2023-11-27 23:52:42,"Mon","Nov",27,2023,23,52
"3118",2023-11-27 22:52:29,"Mon","Nov",27,2023,22,52
"3119",2023-11-27 22:38:08,"Mon","Nov",27,2023,22,38
"3120",2023-11-27 21:05:22,"Mon","Nov",27,2023,21,5
"3121",2023-11-27 20:23:26,"Mon","Nov",27,2023,20,23
"3122",2023-11-27 20:22:51,"Mon","Nov",27,2023,20,22
"3123",2023-11-27 19:42:44,"Mon","Nov",27,2023,19,42
"3124",2023-11-27 18:50:57,"Mon","Nov",27,2023,18,50
"3125",2023-11-27 18:37:34,"Mon","Nov",27,2023,18,37
"3126",2023-11-27 18:06:49,"Mon","Nov",27,2023,18,6
"3127",2023-11-27 17:41:44,"Mon","Nov",27,2023,17,41
"3128",2023-11-27 16:39:25,"Mon","Nov",27,2023,16,39
"3129",2023-11-27 16:04:10,"Mon","Nov",27,2023,16,4
"3130",2023-11-27 15:52:12,"Mon","Nov",27,2023,15,52
"3131",2023-11-27 15:51:47,"Mon","Nov",27,2023,15,51
"3132",2023-11-27 15:19:59,"Mon","Nov",27,2023,15,19
"3133",2023-11-27 15:16:49,"Mon","Nov",27,2023,15,16
"3134",2023-11-27 15:12:44,"Mon","Nov",27,2023,15,12
"3135",2023-11-27 15:01:56,"Mon","Nov",27,2023,15,1
"3136",2023-11-27 14:50:52,"Mon","Nov",27,2023,14,50
"3137",2023-11-27 14:30:17,"Mon","Nov",27,2023,14,30
"3138",2023-11-27 13:07:22,"Mon","Nov",27,2023,13,7
"3139",2023-11-27 07:39:30,"Mon","Nov",27,2023,7,39
"3140",2023-11-27 03:35:30,"Mon","Nov",27,2023,3,35
"3141",2023-11-27 01:00:21,"Mon","Nov",27,2023,1,0
"3142",2023-11-27 01:00:04,"Mon","Nov",27,2023,1,0
"3143",2023-11-26 23:59:09,"Sun","Nov",26,2023,23,59
"3144",2023-11-26 21:30:57,"Sun","Nov",26,2023,21,30
"3145",2023-11-26 20:30:12,"Sun","Nov",26,2023,20,30
"3146",2023-11-26 20:22:31,"Sun","Nov",26,2023,20,22
"3147",2023-11-26 19:01:18,"Sun","Nov",26,2023,19,1
"3148",2023-11-26 18:37:33,"Sun","Nov",26,2023,18,37
"3149",2023-11-26 18:36:26,"Sun","Nov",26,2023,18,36
"3150",2023-11-26 18:30:48,"Sun","Nov",26,2023,18,30
"3151",2023-11-26 15:51:07,"Sun","Nov",26,2023,15,51
"3152",2023-11-26 15:46:19,"Sun","Nov",26,2023,15,46
"3153",2023-11-26 02:05:30,"Sun","Nov",26,2023,2,5
"3154",2023-11-25 20:21:27,"Sat","Nov",25,2023,20,21
"3155",2023-11-25 18:02:13,"Sat","Nov",25,2023,18,2
"3156",2023-11-25 17:16:14,"Sat","Nov",25,2023,17,16
"3157",2023-11-25 15:45:51,"Sat","Nov",25,2023,15,45
"3158",2023-11-25 14:02:02,"Sat","Nov",25,2023,14,2
"3159",2023-11-25 09:00:00,"Sat","Nov",25,2023,9,0
"3160",2023-11-25 09:00:00,"Sat","Nov",25,2023,9,0
"3161",2023-11-25 08:23:41,"Sat","Nov",25,2023,8,23
"3162",2023-11-25 08:23:32,"Sat","Nov",25,2023,8,23
"3163",2023-11-25 01:15:13,"Sat","Nov",25,2023,1,15
"3164",2023-11-24 22:31:24,"Fri","Nov",24,2023,22,31
"3165",2023-11-24 22:17:58,"Fri","Nov",24,2023,22,17
"3166",2023-11-24 22:15:02,"Fri","Nov",24,2023,22,15
"3167",2023-11-24 22:13:41,"Fri","Nov",24,2023,22,13
"3168",2023-11-24 21:48:38,"Fri","Nov",24,2023,21,48
"3169",2023-11-24 20:30:38,"Fri","Nov",24,2023,20,30
"3170",2023-11-24 19:21:52,"Fri","Nov",24,2023,19,21
"3171",2023-11-24 17:33:08,"Fri","Nov",24,2023,17,33
"3172",2023-11-24 17:28:09,"Fri","Nov",24,2023,17,28
"3173",2023-11-24 17:23:40,"Fri","Nov",24,2023,17,23
"3174",2023-11-24 16:31:58,"Fri","Nov",24,2023,16,31
"3175",2023-11-24 16:15:32,"Fri","Nov",24,2023,16,15
"3176",2023-11-24 16:02:57,"Fri","Nov",24,2023,16,2
"3177",2023-11-24 15:55:06,"Fri","Nov",24,2023,15,55
"3178",2023-11-24 15:30:54,"Fri","Nov",24,2023,15,30
"3179",2023-11-24 14:04:21,"Fri","Nov",24,2023,14,4
"3180",2023-11-24 02:46:56,"Fri","Nov",24,2023,2,46
"3181",2023-11-23 23:27:30,"Thu","Nov",23,2023,23,27
"3182",2023-11-23 23:27:26,"Thu","Nov",23,2023,23,27
"3183",2023-11-23 23:02:18,"Thu","Nov",23,2023,23,2
"3184",2023-11-23 23:02:19,"Thu","Nov",23,2023,23,2
"3185",2023-11-23 19:01:11,"Thu","Nov",23,2023,19,1
"3186",2023-11-23 18:28:53,"Thu","Nov",23,2023,18,28
"3187",2023-11-23 18:27:32,"Thu","Nov",23,2023,18,27
"3188",2023-11-23 17:28:26,"Thu","Nov",23,2023,17,28
"3189",2023-11-23 16:59:37,"Thu","Nov",23,2023,16,59
"3190",2023-11-23 15:49:07,"Thu","Nov",23,2023,15,49
"3191",2023-11-23 15:19:53,"Thu","Nov",23,2023,15,19
"3192",2023-11-23 14:04:53,"Thu","Nov",23,2023,14,4
"3193",2023-11-23 11:20:33,"Thu","Nov",23,2023,11,20
"3194",2023-11-23 05:54:20,"Thu","Nov",23,2023,5,54
"3195",2023-11-23 02:33:52,"Thu","Nov",23,2023,2,33
"3196",2023-11-23 01:04:27,"Thu","Nov",23,2023,1,4
"3197",2023-11-22 21:55:18,"Wed","Nov",22,2023,21,55
"3198",2023-11-22 21:33:50,"Wed","Nov",22,2023,21,33
"3199",2023-11-22 21:04:41,"Wed","Nov",22,2023,21,4
"3200",2023-11-22 20:53:47,"Wed","Nov",22,2023,20,53
"3201",2023-11-22 20:00:39,"Wed","Nov",22,2023,20,0
"3202",2023-11-22 17:22:50,"Wed","Nov",22,2023,17,22
"3203",2023-11-22 15:31:08,"Wed","Nov",22,2023,15,31
"3204",2023-11-22 13:30:28,"Wed","Nov",22,2023,13,30
"3205",2023-11-22 12:20:23,"Wed","Nov",22,2023,12,20
"3206",2023-11-22 09:47:27,"Wed","Nov",22,2023,9,47
"3207",2023-11-22 08:16:50,"Wed","Nov",22,2023,8,16
"3208",2023-11-22 01:02:48,"Wed","Nov",22,2023,1,2
"3209",2023-11-22 00:03:50,"Wed","Nov",22,2023,0,3
"3210",2023-11-21 23:01:59,"Tue","Nov",21,2023,23,1
"3211",2023-11-21 23:01:49,"Tue","Nov",21,2023,23,1
"3212",2023-11-21 23:02:07,"Tue","Nov",21,2023,23,2
"3213",2023-11-21 22:35:24,"Tue","Nov",21,2023,22,35
"3214",2023-11-21 17:18:48,"Tue","Nov",21,2023,17,18
"3215",2023-11-21 21:02:38,"Tue","Nov",21,2023,21,2
"3216",2023-11-21 21:03:00,"Tue","Nov",21,2023,21,3
"3217",2023-11-21 20:39:15,"Tue","Nov",21,2023,20,39
"3218",2023-11-21 19:21:37,"Tue","Nov",21,2023,19,21
"3219",2023-11-21 18:03:15,"Tue","Nov",21,2023,18,3
"3220",2023-11-21 16:30:03,"Tue","Nov",21,2023,16,30
"3221",2023-11-21 15:59:01,"Tue","Nov",21,2023,15,59
"3222",2023-11-21 12:36:26,"Tue","Nov",21,2023,12,36
"3223",2023-11-21 06:51:44,"Tue","Nov",21,2023,6,51
"3224",2023-11-21 00:06:39,"Tue","Nov",21,2023,0,6
"3225",2023-11-20 23:34:14,"Mon","Nov",20,2023,23,34
"3226",2023-11-20 19:00:09,"Mon","Nov",20,2023,19,0
"3227",2023-11-20 17:02:16,"Mon","Nov",20,2023,17,2
"3228",2023-11-20 16:54:53,"Mon","Nov",20,2023,16,54
"3229",2023-11-20 16:48:23,"Mon","Nov",20,2023,16,48
"3230",2023-11-20 16:35:41,"Mon","Nov",20,2023,16,35
"3231",2023-11-20 16:32:17,"Mon","Nov",20,2023,16,32
"3232",2023-11-20 15:31:05,"Mon","Nov",20,2023,15,31
"3233",2023-11-20 14:33:45,"Mon","Nov",20,2023,14,33
"3234",2023-11-20 06:09:33,"Mon","Nov",20,2023,6,9
"3235",2023-11-20 01:00:29,"Mon","Nov",20,2023,1,0
"3236",2023-11-19 23:01:44,"Sun","Nov",19,2023,23,1
"3237",2023-11-19 23:01:36,"Sun","Nov",19,2023,23,1
"3238",2023-11-19 20:58:51,"Sun","Nov",19,2023,20,58
"3239",2023-11-19 19:04:54,"Sun","Nov",19,2023,19,4
"3240",2023-11-19 15:50:12,"Sun","Nov",19,2023,15,50
"3241",2023-11-19 15:45:50,"Sun","Nov",19,2023,15,45
"3242",2023-11-19 11:00:48,"Sun","Nov",19,2023,11,0
"3243",2023-11-18 21:04:49,"Sat","Nov",18,2023,21,4
"3244",2023-11-18 15:04:00,"Sat","Nov",18,2023,15,4
"3245",2023-11-18 08:22:39,"Sat","Nov",18,2023,8,22
"3246",2023-11-18 07:25:43,"Sat","Nov",18,2023,7,25
"3247",2023-11-18 05:35:50,"Sat","Nov",18,2023,5,35
"3248",2023-11-18 01:01:31,"Sat","Nov",18,2023,1,1
"3249",2023-11-17 23:00:51,"Fri","Nov",17,2023,23,0
"3250",2023-11-17 23:00:48,"Fri","Nov",17,2023,23,0
"3251",2023-11-17 22:49:14,"Fri","Nov",17,2023,22,49
"3252",2023-11-17 22:06:52,"Fri","Nov",17,2023,22,6
"3253",2023-11-17 20:32:21,"Fri","Nov",17,2023,20,32
"3254",2023-11-17 19:22:00,"Fri","Nov",17,2023,19,22
"3255",2023-11-17 14:13:14,"Fri","Nov",17,2023,14,13
"3256",2023-11-17 08:24:32,"Fri","Nov",17,2023,8,24
"3257",2023-11-17 04:34:04,"Fri","Nov",17,2023,4,34
"3258",2023-11-17 04:01:36,"Fri","Nov",17,2023,4,1
"3259",2023-11-16 22:48:06,"Thu","Nov",16,2023,22,48
"3260",2023-11-16 23:15:34,"Thu","Nov",16,2023,23,15
"3261",2023-11-16 21:33:46,"Thu","Nov",16,2023,21,33
"3262",2023-11-16 18:30:26,"Thu","Nov",16,2023,18,30
"3263",2023-11-16 17:01:27,"Thu","Nov",16,2023,17,1
"3264",2023-11-16 16:17:25,"Thu","Nov",16,2023,16,17
"3265",2023-11-16 16:05:37,"Thu","Nov",16,2023,16,5
"3266",2023-11-16 15:59:14,"Thu","Nov",16,2023,15,59
"3267",2023-11-16 15:51:07,"Thu","Nov",16,2023,15,51
"3268",2023-11-16 15:41:22,"Thu","Nov",16,2023,15,41
"3269",2023-11-16 15:31:38,"Thu","Nov",16,2023,15,31
"3270",2023-11-16 15:28:14,"Thu","Nov",16,2023,15,28
"3271",2023-11-16 15:14:44,"Thu","Nov",16,2023,15,14
"3272",2023-11-16 15:01:08,"Thu","Nov",16,2023,15,1
"3273",2023-11-16 14:35:14,"Thu","Nov",16,2023,14,35
"3274",2023-11-16 14:15:50,"Thu","Nov",16,2023,14,15
"3275",2023-11-16 14:15:44,"Thu","Nov",16,2023,14,15
"3276",2023-11-16 12:27:55,"Thu","Nov",16,2023,12,27
"3277",2023-11-16 10:24:01,"Thu","Nov",16,2023,10,24
"3278",2023-11-16 10:24:01,"Thu","Nov",16,2023,10,24
"3279",2023-11-16 07:00:49,"Thu","Nov",16,2023,7,0
"3280",2023-11-16 06:36:02,"Thu","Nov",16,2023,6,36
"3281",2023-11-16 01:01:16,"Thu","Nov",16,2023,1,1
"3282",2023-11-15 23:18:34,"Wed","Nov",15,2023,23,18
"3283",2023-11-15 23:17:32,"Wed","Nov",15,2023,23,17
"3284",2023-11-15 21:41:46,"Wed","Nov",15,2023,21,41
"3285",2023-11-15 17:37:56,"Wed","Nov",15,2023,17,37
"3286",2023-11-15 17:24:31,"Wed","Nov",15,2023,17,24
"3287",2023-11-15 16:30:56,"Wed","Nov",15,2023,16,30
"3288",2023-11-15 16:01:42,"Wed","Nov",15,2023,16,1
"3289",2023-11-15 15:53:14,"Wed","Nov",15,2023,15,53
"3290",2023-11-15 13:02:01,"Wed","Nov",15,2023,13,2
"3291",2023-11-15 01:17:39,"Wed","Nov",15,2023,1,17
"3292",2023-11-15 01:02:57,"Wed","Nov",15,2023,1,2
"3293",2023-11-14 23:52:21,"Tue","Nov",14,2023,23,52
"3294",2023-11-15 00:51:20,"Wed","Nov",15,2023,0,51
"3295",2023-11-15 00:49:15,"Wed","Nov",15,2023,0,49
"3296",2023-11-15 00:48:50,"Wed","Nov",15,2023,0,48
"3297",2023-11-15 00:39:19,"Wed","Nov",15,2023,0,39
"3298",2023-11-15 00:11:24,"Wed","Nov",15,2023,0,11
"3299",2023-11-15 00:10:48,"Wed","Nov",15,2023,0,10
"3300",2023-11-14 23:01:44,"Tue","Nov",14,2023,23,1
"3301",2023-11-14 17:05:12,"Tue","Nov",14,2023,17,5
"3302",2023-11-14 22:45:50,"Tue","Nov",14,2023,22,45
"3303",2023-11-14 22:07:19,"Tue","Nov",14,2023,22,7
"3304",2023-11-14 21:59:42,"Tue","Nov",14,2023,21,59
"3305",2023-11-14 21:53:47,"Tue","Nov",14,2023,21,53
"3306",2023-11-14 20:57:18,"Tue","Nov",14,2023,20,57
"3307",2023-11-14 20:03:49,"Tue","Nov",14,2023,20,3
"3308",2023-11-14 19:16:26,"Tue","Nov",14,2023,19,16
"3309",2023-11-14 17:39:11,"Tue","Nov",14,2023,17,39
"3310",2023-11-14 17:30:01,"Tue","Nov",14,2023,17,30
"3311",2023-11-14 16:29:38,"Tue","Nov",14,2023,16,29
"3312",2023-11-14 16:22:49,"Tue","Nov",14,2023,16,22
"3313",2023-11-14 16:22:19,"Tue","Nov",14,2023,16,22
"3314",2023-11-14 16:22:18,"Tue","Nov",14,2023,16,22
"3315",2023-11-14 15:46:32,"Tue","Nov",14,2023,15,46
"3316",2023-11-14 14:55:32,"Tue","Nov",14,2023,14,55
"3317",2023-11-14 13:57:29,"Tue","Nov",14,2023,13,57
"3318",2023-11-14 13:17:49,"Tue","Nov",14,2023,13,17
"3319",2023-11-14 13:01:12,"Tue","Nov",14,2023,13,1
"3320",2023-11-14 08:37:01,"Tue","Nov",14,2023,8,37
"3321",2023-11-14 00:02:22,"Tue","Nov",14,2023,0,2
"3322",2023-11-13 23:38:31,"Mon","Nov",13,2023,23,38
"3323",2023-11-13 19:03:02,"Mon","Nov",13,2023,19,3
"3324",2023-11-13 17:04:43,"Mon","Nov",13,2023,17,4
"3325",2023-11-13 16:12:20,"Mon","Nov",13,2023,16,12
"3326",2023-11-13 15:21:43,"Mon","Nov",13,2023,15,21
"3327",2023-11-13 10:04:00,"Mon","Nov",13,2023,10,4
"3328",2023-11-13 09:32:02,"Mon","Nov",13,2023,9,32
"3329",2023-11-13 00:54:28,"Mon","Nov",13,2023,0,54
"3330",2023-11-12 21:06:15,"Sun","Nov",12,2023,21,6
"3331",2023-11-12 15:51:11,"Sun","Nov",12,2023,15,51
"3332",2023-11-12 15:46:48,"Sun","Nov",12,2023,15,46
"3333",2023-11-12 13:32:46,"Sun","Nov",12,2023,13,32
"3334",2023-11-11 20:29:30,"Sat","Nov",11,2023,20,29
"3335",2023-11-11 19:19:58,"Sat","Nov",11,2023,19,19
"3336",2023-11-11 15:03:35,"Sat","Nov",11,2023,15,3
"3337",2023-11-11 08:35:25,"Sat","Nov",11,2023,8,35
"3338",2023-11-11 08:13:06,"Sat","Nov",11,2023,8,13
"3339",2023-11-11 06:29:07,"Sat","Nov",11,2023,6,29
"3340",2023-11-10 18:41:11,"Fri","Nov",10,2023,18,41
"3341",2023-11-10 14:31:10,"Fri","Nov",10,2023,14,31
"3342",2023-11-10 13:08:13,"Fri","Nov",10,2023,13,8
"3343",2023-11-10 11:57:36,"Fri","Nov",10,2023,11,57
"3344",2023-11-10 11:27:23,"Fri","Nov",10,2023,11,27
"3345",2023-11-10 10:57:15,"Fri","Nov",10,2023,10,57
"3346",2023-11-10 10:52:12,"Fri","Nov",10,2023,10,52
"3347",2023-11-10 09:58:41,"Fri","Nov",10,2023,9,58
"3348",2023-11-10 09:48:35,"Fri","Nov",10,2023,9,48
"3349",2023-11-10 08:50:46,"Fri","Nov",10,2023,8,50
"3350",2023-11-10 08:02:58,"Fri","Nov",10,2023,8,2
"3351",2023-11-10 03:21:49,"Fri","Nov",10,2023,3,21
"3352",2023-11-10 00:13:48,"Fri","Nov",10,2023,0,13
"3353",2023-11-09 23:01:44,"Thu","Nov",9,2023,23,1
"3354",2023-11-09 20:29:23,"Thu","Nov",9,2023,20,29
"3355",2023-11-09 20:06:07,"Thu","Nov",9,2023,20,6
"3356",2023-11-09 15:32:41,"Thu","Nov",9,2023,15,32
"3357",2023-11-09 15:51:07,"Thu","Nov",9,2023,15,51
"3358",2023-11-09 15:01:33,"Thu","Nov",9,2023,15,1
"3359",2023-11-09 14:32:13,"Thu","Nov",9,2023,14,32
"3360",2023-11-09 13:03:13,"Thu","Nov",9,2023,13,3
"3361",2023-11-09 12:22:41,"Thu","Nov",9,2023,12,22
"3362",2023-11-09 12:00:43,"Thu","Nov",9,2023,12,0
"3363",2023-11-09 09:41:13,"Thu","Nov",9,2023,9,41
"3364",2023-11-09 00:51:47,"Thu","Nov",9,2023,0,51
"3365",2023-11-08 23:34:16,"Wed","Nov",8,2023,23,34
"3366",2023-11-08 22:34:02,"Wed","Nov",8,2023,22,34
"3367",2023-11-08 21:05:11,"Wed","Nov",8,2023,21,5
"3368",2023-11-08 18:57:30,"Wed","Nov",8,2023,18,57
"3369",2023-11-08 19:02:58,"Wed","Nov",8,2023,19,2
"3370",2023-11-08 18:05:36,"Wed","Nov",8,2023,18,5
"3371",2023-11-08 16:28:25,"Wed","Nov",8,2023,16,28
"3372",2023-11-08 16:28:04,"Wed","Nov",8,2023,16,28
"3373",2023-11-08 15:35:21,"Wed","Nov",8,2023,15,35
"3374",2023-11-08 09:30:09,"Wed","Nov",8,2023,9,30
"3375",2023-11-07 23:01:33,"Tue","Nov",7,2023,23,1
"3376",2023-11-07 17:19:08,"Tue","Nov",7,2023,17,19
"3377",2023-11-07 20:06:28,"Tue","Nov",7,2023,20,6
"3378",2023-11-07 19:41:19,"Tue","Nov",7,2023,19,41
"3379",2023-11-07 19:38:02,"Tue","Nov",7,2023,19,38
"3380",2023-11-07 18:42:49,"Tue","Nov",7,2023,18,42
"3381",2023-11-07 18:21:40,"Tue","Nov",7,2023,18,21
"3382",2023-11-07 16:01:17,"Tue","Nov",7,2023,16,1
"3383",2023-11-07 15:15:58,"Tue","Nov",7,2023,15,15
"3384",2023-11-07 12:22:04,"Tue","Nov",7,2023,12,22
"3385",2023-11-07 06:14:20,"Tue","Nov",7,2023,6,14
"3386",2023-11-07 05:24:37,"Tue","Nov",7,2023,5,24
"3387",2023-11-06 23:29:50,"Mon","Nov",6,2023,23,29
"3388",2023-11-06 22:27:40,"Mon","Nov",6,2023,22,27
"3389",2023-11-06 22:33:33,"Mon","Nov",6,2023,22,33
"3390",2023-11-06 22:20:13,"Mon","Nov",6,2023,22,20
"3391",2023-11-06 21:28:04,"Mon","Nov",6,2023,21,28
"3392",2023-11-06 21:26:41,"Mon","Nov",6,2023,21,26
"3393",2023-11-06 21:13:14,"Mon","Nov",6,2023,21,13
"3394",2023-11-06 19:05:47,"Mon","Nov",6,2023,19,5
"3395",2023-11-06 18:52:33,"Mon","Nov",6,2023,18,52
"3396",2023-11-06 17:46:51,"Mon","Nov",6,2023,17,46
"3397",2023-11-06 17:22:17,"Mon","Nov",6,2023,17,22
"3398",2023-11-06 16:40:00,"Mon","Nov",6,2023,16,40
"3399",2023-11-06 12:40:08,"Mon","Nov",6,2023,12,40
"3400",2023-11-06 10:03:02,"Mon","Nov",6,2023,10,3
"3401",2023-11-06 09:09:19,"Mon","Nov",6,2023,9,9
"3402",2023-11-06 06:38:55,"Mon","Nov",6,2023,6,38
"3403",2023-11-05 21:40:04,"Sun","Nov",5,2023,21,40
"3404",2023-11-05 21:19:57,"Sun","Nov",5,2023,21,19
"3405",2023-11-05 16:17:02,"Sun","Nov",5,2023,16,17
"3406",2023-11-05 15:56:12,"Sun","Nov",5,2023,15,56
"3407",2023-11-05 15:52:49,"Sun","Nov",5,2023,15,52
"3408",2023-11-05 09:29:15,"Sun","Nov",5,2023,9,29
"3409",2023-11-05 05:57:06,"Sun","Nov",5,2023,5,57
"3410",2023-11-05 03:00:32,"Sun","Nov",5,2023,3,0
"3411",2023-11-05 01:18:09,"Sun","Nov",5,2023,1,18
"3412",2023-11-04 20:01:10,"Sat","Nov",4,2023,20,1
"3413",2023-11-04 18:55:35,"Sat","Nov",4,2023,18,55
"3414",2023-11-04 14:03:32,"Sat","Nov",4,2023,14,3
"3415",2023-11-04 04:16:39,"Sat","Nov",4,2023,4,16
"3416",2023-11-04 00:54:10,"Sat","Nov",4,2023,0,54
"3417",2023-11-04 00:52:09,"Sat","Nov",4,2023,0,52
"3418",2023-11-03 21:46:21,"Fri","Nov",3,2023,21,46
"3419",2023-11-03 19:43:18,"Fri","Nov",3,2023,19,43
"3420",2023-11-03 19:28:04,"Fri","Nov",3,2023,19,28
"3421",2023-11-03 17:05:46,"Fri","Nov",3,2023,17,5
"3422",2023-11-03 14:35:44,"Fri","Nov",3,2023,14,35
"3423",2023-11-03 14:03:18,"Fri","Nov",3,2023,14,3
"3424",2023-11-03 10:22:17,"Fri","Nov",3,2023,10,22
"3425",2023-11-03 07:54:14,"Fri","Nov",3,2023,7,54
"3426",2023-11-03 06:38:02,"Fri","Nov",3,2023,6,38
"3427",2023-11-03 02:26:46,"Fri","Nov",3,2023,2,26
"3428",2023-11-03 02:02:58,"Fri","Nov",3,2023,2,2
"3429",2023-11-02 22:41:08,"Thu","Nov",2,2023,22,41
"3430",2023-11-02 21:23:41,"Thu","Nov",2,2023,21,23
"3431",2023-11-02 18:55:43,"Thu","Nov",2,2023,18,55
"3432",2023-11-02 17:59:57,"Thu","Nov",2,2023,17,59
"3433",2023-11-02 17:34:16,"Thu","Nov",2,2023,17,34
"3434",2023-11-02 16:56:09,"Thu","Nov",2,2023,16,56
"3435",2023-11-02 14:56:11,"Thu","Nov",2,2023,14,56
"3436",2023-11-02 14:06:47,"Thu","Nov",2,2023,14,6
"3437",2023-11-02 13:09:00,"Thu","Nov",2,2023,13,9
"3438",2023-11-02 12:39:18,"Thu","Nov",2,2023,12,39
"3439",2023-11-02 10:10:00,"Thu","Nov",2,2023,10,10
"3440",2023-11-02 01:00:27,"Thu","Nov",2,2023,1,0
"3441",2023-11-02 00:21:00,"Thu","Nov",2,2023,0,21
"3442",2023-11-01 22:51:12,"Wed","Nov",1,2023,22,51
"3443",2023-11-01 20:51:09,"Wed","Nov",1,2023,20,51
"3444",2023-11-01 20:36:58,"Wed","Nov",1,2023,20,36
"3445",2023-11-01 20:34:02,"Wed","Nov",1,2023,20,34
"3446",2023-11-01 20:16:18,"Wed","Nov",1,2023,20,16
"3447",2023-11-01 19:50:53,"Wed","Nov",1,2023,19,50
"3448",2023-11-01 18:18:32,"Wed","Nov",1,2023,18,18
"3449",2023-11-01 17:52:24,"Wed","Nov",1,2023,17,52
"3450",2023-11-01 17:51:12,"Wed","Nov",1,2023,17,51
"3451",2023-11-01 14:41:31,"Wed","Nov",1,2023,14,41
"3452",2023-11-01 14:15:30,"Wed","Nov",1,2023,14,15
"3453",2023-11-01 13:03:37,"Wed","Nov",1,2023,13,3
"3454",2023-11-01 13:01:35,"Wed","Nov",1,2023,13,1
"3455",2023-11-01 08:02:40,"Wed","Nov",1,2023,8,2
"3456",2023-11-01 06:28:29,"Wed","Nov",1,2023,6,28
"3457",2023-11-01 00:01:12,"Wed","Nov",1,2023,0,1
"3458",2023-10-31 23:15:40,"Tue","Oct",31,2023,23,15
"3459",2023-10-31 22:01:49,"Tue","Oct",31,2023,22,1
"3460",2023-10-31 21:17:15,"Tue","Oct",31,2023,21,17
"3461",2023-10-31 20:51:36,"Tue","Oct",31,2023,20,51
"3462",2023-10-31 16:18:49,"Tue","Oct",31,2023,16,18
"3463",2023-10-31 20:13:14,"Tue","Oct",31,2023,20,13
"3464",2023-10-31 20:08:01,"Tue","Oct",31,2023,20,8
"3465",2023-10-31 17:18:47,"Tue","Oct",31,2023,17,18
"3466",2023-10-31 17:03:58,"Tue","Oct",31,2023,17,3
"3467",2023-10-31 14:45:24,"Tue","Oct",31,2023,14,45
"3468",2023-10-31 12:46:36,"Tue","Oct",31,2023,12,46
"3469",2023-10-31 06:33:53,"Tue","Oct",31,2023,6,33
"3470",2023-10-31 00:17:56,"Tue","Oct",31,2023,0,17
"3471",2023-10-30 22:15:42,"Mon","Oct",30,2023,22,15
"3472",2023-10-30 22:08:01,"Mon","Oct",30,2023,22,8
"3473",2023-10-30 21:19:43,"Mon","Oct",30,2023,21,19
"3474",2023-10-30 17:59:59,"Mon","Oct",30,2023,17,59
"3475",2023-10-30 17:57:58,"Mon","Oct",30,2023,17,57
"3476",2023-10-30 16:18:40,"Mon","Oct",30,2023,16,18
"3477",2023-10-30 16:03:34,"Mon","Oct",30,2023,16,3
"3478",2023-10-30 14:53:12,"Mon","Oct",30,2023,14,53
"3479",2023-10-30 14:48:46,"Mon","Oct",30,2023,14,48
"3480",2023-10-30 13:32:21,"Mon","Oct",30,2023,13,32
"3481",2023-10-30 13:17:52,"Mon","Oct",30,2023,13,17
"3482",2023-10-30 00:58:31,"Mon","Oct",30,2023,0,58
"3483",2023-10-29 21:47:16,"Sun","Oct",29,2023,21,47
"3484",2023-10-29 14:51:38,"Sun","Oct",29,2023,14,51
"3485",2023-10-29 14:47:10,"Sun","Oct",29,2023,14,47
"3486",2023-10-29 12:28:20,"Sun","Oct",29,2023,12,28
"3487",2023-10-29 07:36:03,"Sun","Oct",29,2023,7,36
"3488",2023-10-29 05:21:41,"Sun","Oct",29,2023,5,21
"3489",2023-10-28 23:54:21,"Sat","Oct",28,2023,23,54
"3490",2023-10-28 22:59:51,"Sat","Oct",28,2023,22,59
"3491",2023-10-28 21:09:51,"Sat","Oct",28,2023,21,9
"3492",2023-10-28 20:01:54,"Sat","Oct",28,2023,20,1
"3493",2023-10-28 17:43:12,"Sat","Oct",28,2023,17,43
"3494",2023-10-28 17:18:45,"Sat","Oct",28,2023,17,18
"3495",2023-10-28 16:03:42,"Sat","Oct",28,2023,16,3
"3496",2023-10-28 15:28:19,"Sat","Oct",28,2023,15,28
"3497",2023-10-28 15:02:18,"Sat","Oct",28,2023,15,2
"3498",2023-10-28 15:04:02,"Sat","Oct",28,2023,15,4
"3499",2023-10-28 14:02:24,"Sat","Oct",28,2023,14,2
"3500",2023-10-28 10:33:25,"Sat","Oct",28,2023,10,33
"3501",2023-10-28 10:22:22,"Sat","Oct",28,2023,10,22
